title,published,source,summary,link,country
Police to transfer suspect in killing of 2 brothers to prosecution,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Police said Tuesday they plan to transfer the suspect in the killing of two brothers and stabbing of two other people to the prosecution on charges of murder and attempted murder. Cha Cheol-nam, a 56-year-old Chinese national of Korean ethnicity, was apprehended on Monday last week, two days after he allegedly killed the brothers of the same Chinese-Korean background in Siheung, just southwest of Seoul. Hours before his detention, he also stabbed a convenience store owner and his landlord in separate incidents, causing them serious injuries. A Siheung police official told reporters Tuesday that Cha was found to have planned the murders starting early this month by purchasing weapons. A police investigation also found that Cha lured the elder brother to his home to have a drink and killed him first, before killing the younger sibling. An autopsy of the bodies tentatively concluded that both victims died of head injuries. Police said Cha claimed to have committed the crime out of anger after the brothers failed to repay him a loan of 30 million won ($21,500). Before stabbing the convenience s",https://www.koreatimes.co.kr/southkorea/law-crime/20250527/south-korean-police-to-transfer-suspect-in-killing-of-2-brothers-to-prosecution?utm_source=rss,South Korea
KT’s partnership with Viettel to boost AI access in Vietnam,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Korean telecommunications giant KT has partnered with Vietnam’s Viettel Group to integrate KT’s artificial intelligence (AI) technologies, aiming to boost Vietnam’s AI market and talent development, thereby strengthening Viettel’s influence across Southeast Asia. KT CEO Kim Young-shub met with Viettel Group Chairman and CEO Tao Duc Thang in Hanoi on Monday (local time), where they signed a strategic partnership to collaborate on AI transformation (AX). Viettel is a global telecommunications company operating Viettel Telecom, the largest telecom provider in Vietnam, serving 138 million customers across 11 countries in Southeast Asia, Africa and Central America. According to KT, Viettel posted $7.34 billion in sales last year and is now shifting its market position from a telecommunications company to a technology company. Under the partnership, the two companies agreed on six key goals, including KT providing systematic AX consulting to Viettel and jointly developing a long-term roadmap for the Vietnamese firm. KT will also develop an AI model, AI agent and counter-voice phishing",https://www.koreatimes.co.kr/business/companies/20250527/kts-partnership-with-viettel-to-boost-ai-access-in-vietnam?utm_source=rss,South Korea
A pilgrimage to the Korea Military Academy,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"The Korea Military Academy (KMA) is the premier institution for undergraduate education and military training of officer cadets for the Korean Army. Located in northern Seoul, it was established in 1946 by the predecessor of the current ROK Armed Forces. As a military institution, KMA maintains high standards of discipline and tradition. Foreign cadets from overseas military academies that have signed exchange agreements with the Korean Ministry of National Defense also have the opportunity to study at KMA as exchange students. On May 16, I had the privilege of visiting the Korea Military Academy as part of the Executive Orientation Program of the Korea-America Association, led by its Chairman, Choi Joong-kyung. The visit was a valuable opportunity to strengthen friendship with the association and the academy. During our time at the Korea Military Academy, we were warmly welcomed by the Academy’s superintendent, Major General So Hyung-gi; the dean of academic board, Brigadier General Jeong Tae-yong; the commandant of cadets, Brigadier General Oh Se-ung; and Colonel Dong-ha Seo of the",https://www.koreatimes.co.kr/opinion/20250527/a-pilgrimage-to-the-korea-military-academy?utm_source=rss,South Korea
Oman seeks to boost travel ties with Korea,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"The Embassy of the Sultanate of Oman in Korea, in partnership with Oman’s Ministry of Heritage and Tourism, held a promotional forum Friday aimed at enhancing travel and tourism cooperation between the two nations. The event, held in Seoul, brought together around 30 representatives from major Korean travel and tourism firms, along with officials from Oman Air’s Seoul office and other key industry figures. It aimed to showcase Oman’s natural beauty and cultural heritage to the Korean market and encourage local agencies to promote Oman as a preferred travel destination. Organizers said the forum is part of Oman’s broader Vision 2040 strategy, which emphasizes tourism development as a key pillar of economic diversification and sustainability, reducing the country’s dependence on oil revenues. Opening the event, the Omani Ambassador to Korea Zakariya bin Hamad Al-Saadi highlighted the importance of the gathering as a platform for public diplomacy. He called on Korean tourism professionals to help strengthen people-to-people ties and promote cultural exchange by showcasing Oman’",https://www.koreatimes.co.kr/foreignaffairs/20250527/oman-seeks-to-boost-travel-ties-with-korea?utm_source=rss,South Korea
Migrant issues left off agenda in presidential race,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Despite Korea’s efforts to attract more foreign workers amid a deepening demographic crisis, immigration issues have been largely absent from the presidential campaign platforms. So far, only one candidate has introduced official policies addressing the needs of foreign residents and migrant populations. Experts warn that immigration can no longer be treated as a peripheral issue, emphasizing the need for serious discussions and long-term policy planning. The number of foreign residents in Korea exceeded 2.65 million last year, making up 5.2 percent of the total population, according to data from the Ministry of Justice. Among them, long-term residents — including permanent residents and foreign spouses — now make up more than 36 percent, highlighting a shift toward increasingly settled immigrant communities. Migrant workers continue to play a vital role in manufacturing hubs across rural areas and in Gyeonggi Province, which surrounds Seoul — underscoring the urgent need for inclusive and sustainable immigration policies. As the reliance on migrant workers increases, some politi",https://www.koreatimes.co.kr/southkorea/society/20250527/south-koreas-presidential-race-overlooks-migrant-issues?utm_source=rss,South Korea
Porsche ensures EV safety with strict battery testing at Weissach research center,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"WEISSACH, Germany — Porsche is dedicated to ensuring the safety of electric vehicle (EV) batteries, exposing them to various harsh climate conditions and use cases to develop the safest-ever luxury EVs. The Porsche Development Centre in Weissach is home to the carmaker’s innovation. For now, Porsche’s primary focus is on developing EVs with highly durable batteries under any conditions. The durability of Porsche’s EV batteries is designed for at least 15 years of life even in harsh climate conditions, which is the highest level in the industry. The figure differs from each carmaker, but a number of them go for 10 years, according to the German firm. “We plan that our batteries last for 15 years under all conditions that our customers put them into,” an engineer from the firm’s research center told reporters during a guided tour of the test facility. “It’s very important for us to give a high quality promise to our customers — that this is really high quality here, and it can be used in all use cases.” Porsche engineers expose the batteries to a number of extreme cond",https://www.koreatimes.co.kr/business/companies/20250527/porsche-ensures-ev-safety-with-strict-battery-testing-at-weissach-research-center?utm_source=rss,South Korea
N. Korea's Mount Kumgang likely to win UNESCO World Heritage status after 4-year bid,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"North Korea's Mount Kumgang is expected to be listed as a UNESCO World Heritage site following a four-year application process, UNESCO said Tuesday. Mount Kumgang has long been regarded as one of Korea's most scenic mountains for its breathtaking beauty that changes with the seasons. The International Council on Monuments and Sites (ICOMOS) and the International Union for Conservation of Nature (IUCN), which serve as advisory bodies to the World Heritage Committee, have recommended the inclusion of Mount Kumgang on the UNESCO World Heritage list, according to UNESCO. The official name submitted by North Korea is Mt. Kumgang - Diamond Mountain from the Sea. North Korea submitted its application for World Heritage inscription in 2021, but the site's review was delayed due to the COVID-19 pandemic. The evaluation resumed this year.",https://www.koreatimes.co.kr/foreignaffairs/northkorea/20250527/north-koreas-mount-kumgang-likely-to-win-unesco-world-heritage-status-after-4-year-bid?utm_source=rss,South Korea
Park Min-young to lead Amazon’s first Korean original series ‘The Confidence Man KR’,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Actor Park Min-young has been cast as the lead in “The Confidence Man KR” (working title), the first Korean original series produced by global streaming platform Amazon Prime Video. According to production company Higround on Monday, the series marks Amazon Prime Video’s first fully produced Korean drama, set to stream in 198 countries worldwide. Until now, the platform had only distributed Korean dramas through a designated K-drama section, but soaring global demand and interest in Korean content prompted Amazon to greenlight its first original production from Korea. Park, who recently starred in “Marry My Husband,” garnered international success with the series ranking No. 1 in the U.S., Europe, and Latin America during its run on Amazon Prime Video. The show has also maintained a position in the platform’s Top 10 charts more than a year after its finale. “The Confidence Man KR” follows three highly skilled con artists who pull off elaborate schemes against corrupt individuals across different sectors. The drama promises a fast-paced narrative that exposes cracks in soci",https://www.koreatimes.co.kr/entertainment/shows-dramas/20250527/park-min-young-to-lead-amazons-first-korean-original-series-the-confidence-man-kr?utm_source=rss,South Korea
"PPP's Kim meets ex-President Lee Myung-bak, asks for support as election looms","Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"People Power Party (PPP) candidate Kim Moon-soo met with former President Lee Myung-bak on Tuesday and asked for his support in a bid to shore up conservative support in the final week of the election campaign. During their luncheon meeting at a hotel in Seoul, Lee expressed support for Kim, with the conservative former president throwing a jab at Democratic Party of Korea (DPK) candidate Lee Jae-myung. ""If the DPK's Lee Jae-myung becomes president, he would rule the country, while Kim Moon-soo would lead and manage the country,"" Lee was quoted as saying by Rep. Shin Dong-wook, the PPP's chief spokesperson. Lee praised Kim's experience in both labor and business sectors, saying he ""understands the struggles of workers and business management better than anyone."" On the issue of a potential candidacy unification, Lee shared his own experience visiting the home of independent candidate Lee Hoi-Chang multiple times during the 2007 presidential race to earn his support, and advised that Kim show his ""sincere efforts"" until the end. Kim is currently making last-ditch efforts to unify his candi",https://www.koreatimes.co.kr/southkorea/politics/20250527/ppps-kim-meets-ex-president-lee-myung-bak-asks-for-support-as-election-looms?utm_source=rss,South Korea
Park Dae-jun to drive Coupang’s AI expansion as sole CEO,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Coupang has announced that co-CEO Park Dae-jun will assume full control of the company’s management, signaling a shift away from its previous dual-CEO structure. Former co-CEO Kang Han-seung will step down to focus on advancing Coupang’s AI initiatives and global expansion efforts. Park joined the e-commerce giant in 2012 as director of policy and became vice president of policy in 2019. Since 2020, he has led the new business division, spearheading the nationwide expansion of Coupang’s Rocket Delivery one-day delivery service through AI-driven logistics innovations. He has also played a key role in developing the company’s new businesses and strengthening regional infrastructure, contributing to creating jobs. Park has also worked closely with regional governments and agencies to launch projects to help local businesses and farmers utilize digital platforms for sales. He also led the company’s new services, Coupang Eats and Coupang Play, to success, enhancing customer experience and achieving its sustainable growth. Under his sole leadership, the company aims to accelerate imp",https://www.koreatimes.co.kr/business/companies/20250527/park-dae-jun-to-drive-coupangs-ai-expansion-as-sole-ceo?utm_source=rss,South Korea
4 former champions among 25 Koreans teeing off at US Women's Open this week,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Four former champions will be among 25 Korean players competing at the oldest and the most lucrative LPGA major this week in the United States. The 80th U.S. Women's Open will be played from Thursday to Sunday (local time) at Erin Hills in Erin, Wisconsin, with 156 players in action. The tournament will offer a purse of $12 million, the largest on the LPGA Tour this year. The Korean contingent, the second-largest behind only the 38-player-deep United States, will feature three players who have won an LPGA event in 2025: Kim A-lim, Kim Hyo-joo and Ryu Hae-ran. Ryu is the top Korean in the world rankings at No. 5, with Kim Hyo-joo checking in at No. 7. Ko Jin-young, a 15-time tour winner with two career major titles, is No. 10. Kim A-lim, world No. 30, is one of four ex-U.S. Women's Open winners from Korea teeing off this week. The 2020 champion will be joined by Chun In-gee (2015), Park Sung-hyun (2017) and Lee Jeong-eun (2019). While those three players have been trying to find their game lately, Kim A-lim has had a solid season so far, recording three top-10s in addition to her win at th",https://www.koreatimes.co.kr/sports/20250527/4-former-champions-among-25-south-koreans-teeing-off-at-us-womens-open-this-week?utm_source=rss,South Korea
Renault Korea’s Arkana seen as ideal 1st car for young drivers,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Renault Korea’s Arkana compact SUV is gaining attention as an ideal first car for young drivers, thanks to its impressive fuel efficiency, sleek coupe-like design and competitive pricing. The carmaker aims to boost sales of the upgraded 2026 Arkana by targeting consumers in their 20s and 30s. The Arkana is equipped with the French carmaker’s advanced safety systems, evidenced by its perfect score in the Korea New Car Assessment Program (KNCAP). These features make the vehicle more attractive to entry-level buyers. One of the standout features of the Arkana Hybrid E-Tech is its impressive fuel efficiency, delivering 17.4 kilometers per liter with 17-inch tires. According to real-world driving tests by some popular automotive YouTube channels, the figure was also seen approaching nearly 30 kilometers per liter under certain conditions. The gasoline-powered Arkana features a 1.6-liter engine that provides smooth, predictable acceleration by maintaining consistent engine revs in response to throttle input. Paired with a continuously variable transmission, the vehicle minimizes engine nois",https://www.koreatimes.co.kr/business/companies/20250527/renault-koreas-arkana-seen-as-ideal-1st-car-for-young-drivers?utm_source=rss,South Korea
US aid kept many hungry Somali children alive. Now that money is disappearing,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"MOGADISHU, Somalia — The cries of distressed children filled the ward for the severely malnourished. Among the patients was 1-year-old Maka’il Mohamed. Doctors pressed his chest in a desperate attempt to support his breathing. His father brought him too late to a hospital in Somalia 's capital, Mogadishu. The victim of complications related to malnutrition, the boy did not survive. “Are you certain? Did he really die?” the father, Mohamed Ma'ow, asked a doctor, shocked. The death earlier this month at Banadir Hospital captured the agony of a growing number of Somalis who are unable to feed their children — and that of health workers who are seeing hundreds of millions of dollars in U.S. support disappear under the Trump administration. The U.S. Agency for International Development once provided 65 percent of Somalia's foreign aid, according to Dr. Abdiqani Sheikh Omar, the former director general of the Ministry of Health and now a government advisor. Now USAID is being dismantled. And in Somalia, dozens of centers treating the hungry are closing. They have been crucial in a cou",https://www.koreatimes.co.kr/world/20250527/us-aid-kept-many-hungry-somali-children-alive-now-that-money-is-disappearing?utm_source=rss,South Korea
Cannonball diplomacy: How Korea’s summer festivals became global stages,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"A few years ago, Korea’s summer music festivals were still finding their footing after COVID’s long disruption. Today, they’re not just back, they’re leading a cultural resurgence that’s capturing international attention. From water-soaked pop parties to genre-blending rock marathons, Korea’s festival scene has grown into a powerful symbol of how live music, local creativity and global ambitions can intersect in one of the fastest-evolving entertainment ecosystems in the world. From local events to global experiences In the past, Korea’s major music festivals were often overshadowed by scripted music shows and tightly controlled idol schedules. But the post-pandemic years have sparked a dramatic shift. Pentaport Rock Festival, Korea’s flagship live music event, drew over 150,000 attendees in 2024, its highest figure ever. Meanwhile, Waterbomb, known for its high-energy mix of K-pop, hip-hop, EDM and high-pressure water cannons, attracted around 200,000 fans across its multi-city run. These festivals are no longer limited to local weekenders. Waterbomb, for example, has e",https://www.koreatimes.co.kr/opinion/20250527/cannonball-diplomacy-how-koreas-summer-festivals-became-global-stages?utm_source=rss,South Korea
Hitting streak reaches 7 games for Giants' Lee Jung-hoo; Kim Hye-seong scores run in Dodgers' win,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Lee Jung-hoo of the San Francisco Giants has now hit safely in seven straight games. From the No. 3 spot in the lineup, Lee batted 2-for-4 in the Giants' 3-1 loss to the Detroit Tigers at Comerica Park in Detroit on Monday (local time), raising his batting average from .281 to .285. The seven-game run is tied for the second-longest hitting streak this season for Lee, who enjoyed an eight-game streak from March 29 to April 7. Lee kept the streak with a single off starter Keider Montero in the top of the first inning. After grounding out in the fourth inning, Lee picked up his second hit of the game in the sixth inning with a single against reliever Tyler Holton. Lee grounded out in his final at-bat in the eighth inning. Lee and Wilmer Flores had two hits apiece, but Matt Chapman was the only other Giant to record a hit in this loss. After a sluggish start to the month of May, Lee has shown some signs of life at the plate, batting .346/.414/.423 in his past seven games. Also in Major League Baseball on Monday, Kim Hye-seong of the Los Angeles Dodgers went 0-for-3 but scored a run in his team's",https://www.koreatimes.co.kr/sports/20250527/hitting-streak-reaches-7-games-for-giants-lee-jung-hoo-kim-hye-seong-scores-run-in-dodgers-win?utm_source=rss,South Korea
Korea's high senior employment rate masks low job quality,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"A 65-year-old man surnamed Kim, who retired three years ago from a medium-sized company after working in accounting, recently began working part-time stocking shelves at a neighborhood supermarket after struggling to find a new job. Having spent nearly 30 years in financial management, he believed his expertise would help him secure another position. However, companies showed little interest in hiring older people, and most roles available for them were limited to low-paying security or cleaning jobs. Kim noted that warehouse and inventory management positions were considered relatively better options. ""I thought I could put my experience to good use, but the reality was different,"" he said. ""Now I carry boxes for four hours a day at minimum wage. I have no choice because my pension is not enough to make ends meet."" Korea is a peculiar case, as both the poverty and employment rates for older adults are among the highest in the world. According to the Pensions at a Glance 2023 report published by the OECD in November last year, the poverty rate among older Koreans stood at 40.4 percent",https://www.koreatimes.co.kr/southkorea/society/20250527/south-koreas-high-senior-employment-rate-masks-low-job-quality?utm_source=rss,South Korea
BTS' RM named Favorite K-pop Artist at American Music Awards,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"RM, the leader of the K-pop supergroup BTS, has won a trophy at the 2025 American Music Awards (AMAs), one of the three major music awards shows in the United States. The rapper was named Favorite K-pop Artist during the awards ceremony held at the Fontainebleau Las Vegas on Monday (U.S. time), according to the AMAs' website. The Favorite K-pop Artist category was created in 2022, with BTS taking home the award in its inaugural year. BLACKPINK's Rose was nominated for Collaboration of the Year for her song ""APT."" with global pop star Bruno Mars but did not win. The award went to Bruno Mars and Lady Gaga for their collaborative song ""Die With A Smile."" Pop star Billie Eilish swept seven awards, including Artist of the Year, Album of the Year, and Song of the Year with her album ""Hit Me Hard and Soft."" Launched in 1974, the American Music Awards is considered one of the most influential pop music awards in the U.S. alongside the Grammy Awards and Billboard Music Awards. After the 2022 event, the ceremony was suspended and has returned this year for the first time in three years. BTS won award",https://www.koreatimes.co.kr/entertainment/k-pop/20250527/bts-rm-named-favorite-k-pop-artist-at-american-music-awards?utm_source=rss,South Korea
Little headway seen in PPP's push for candidacy merger with minor party's Lee,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Prospects of a candidacy merger between People Power Party (PPP) candidate Kim Moon-soo and Lee Jun-seok of the minor Reform Party (RP) appear increasingly unlikely, as early voting for the June 3 presidential election is set to begin later this week. While the PPP has urged for the conservative bloc to unite behind a single candidate against front-runner Lee Jae-myung of the Democratic Party of Korea, the RP's Lee, who trails far behind his rivals in polls, has continued to snub the proposal. With the two-day early voting period set to kick off Thursday, the PPP has voiced the need for ""strategic voting"" in a three-way race, while the relatively nascent RP has called on voters to cast their ballots ""for the future."" ""If the RP expresses that it has no thoughts for a candidacy merger, there is a need to respect that,"" Rep. Kim Yong-tae, the PPP's interim leader, told reporters Tuesday. ""Even if there is no merger, (we) are confident that Kim Moon-soo will be able to win in a three-way race."" The remarks mark a sharp contrast from his comments the previous day, when he asked the RP for it",https://www.koreatimes.co.kr/southkorea/politics/20250527/little-headway-seen-in-ppps-push-for-candidacy-merger-with-minor-partys-lee?utm_source=rss,South Korea
POSCO Future M eyes lithium manganese-rich cathode biz as growth driver,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"POSCO Future M will scale up its lithium manganese-rich (LMR) cathode material business for electric vehicle (EV) batteries, in a view that the technology will be “a game changer” for the EV market, the battery materials producer said Tuesday. According to the company’s revised prospectus, POSCO Future M will secure mass-production technology for LMR cathode materials by the end of this year and will pursue large-scale orders. POSCO Future M submitted the prospectus for its planned rights issuing. In the prospectus, the company said it will pursue the LMR cathode material business to respond to the growing market share of lithium iron phosphate (LFP) batteries, which are widely used by Chinese manufacturers, noting that LMR cathode materials have advantages in efficiency and price competitiveness compared to LFP materials. LMR batteries significantly reduce the use of expensive materials like cobalt and nickel by using low-cost manganese. In addition, unlike LFP batteries, which are difficult to recycle, LMR batteries offer a higher lithium recovery rate, enhancing their overall e",https://www.koreatimes.co.kr/business/companies/20250527/posco-future-m-eyes-lithium-manganese-rich-cathode-biz-as-growth-driver?utm_source=rss,South Korea
Ex-PM Lee Nak-yon throws support behind PPP's Kim Moon-soo,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Former Prime Minister Lee Nak-yon on Tuesday threw his support behind People Power Party (PPP) candidate Kim Moon-soo, saying that he would work together to prevent front-runner Lee Jae-myung of the Democratic Party of Korea (DPK) from being elected. Lee, an executive adviser of the New Future Democratic Party who had previously been affiliated with the DPK, made the endorsement as he vowed to prevent what he called a ""monster dictatorship"" if Lee is elected. ""I agreed in principle to work with PPP candidate Kim Moon-soo to prevent the emergence of a monster dictatorship and cooperate in preparations for the Seventh Republic,"" he said in a news conference, pledging to push for amending the Constitution. Lee, a former five-term lawmaker who left the DPK last year, said he still had differences with Kim but noted that he would give the PPP candidate his vote as he is the most fit to beat Lee. The DPK's Lee has been leading the race in recent polls, but his gap with Kim has narrowed this week, with only a week left before the final vote.",https://www.koreatimes.co.kr/southkorea/politics/20250527/ex-pm-lee-nak-yon-throws-support-behind-ppps-kim-moon-soo?utm_source=rss,South Korea
HYBE to sell entire stake in SM Entertainment to China's Tencent,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"K-pop powerhouse HYBE said Tuesday it will sell its entire stake in rival SM Entertainment to Tencent Music Entertainment Group, a subsidiary of China's tech giant Tencent, for about 200 billion won ($145.5 million). Through the deal, Tencent Music will become the second-largest effective shareholder in SM Entertainment, following Kakao and Kakao Entertainment, which together hold a 41.5 percent stake. HYBE said in a regulatory filing that it will sell 2,212,237 shares of SM, which represents a 9.38 percent stake in the company. The shares will be sold for 110,000 won each, totaling about 243.3 billion won for the full transaction. The sale is scheduled to be completed Friday after the market closes through an after-hours block trade. HYBE acquired the stake in 2023 during a high-profile battle to take over SM Entertainment's management rights. ""We divested noncore assets as part of a choice and concentration strategy,"" the company said. ""Secured funds will be used to secure future growth engines."" The music industry is watching closely Tencent Music's acquisition of SM Entertainment, one o",https://www.koreatimes.co.kr/business/companies/20250527/k-pop-powerhouse-hybe-to-sell-entire-stake-in-sm-entertainment-to-chinas-tencent?utm_source=rss,South Korea
DPK should uphold democratic principles,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"On the same day that the nation’s judges held a rare assembly to address threats to judicial independence, the liberal Democratic Party of Korea withdrew proposed bills that would have allowed non-legal professionals to join the Supreme Court and expanded the number of Supreme Court justices to 100. The bills, that were authored respectively by former justice minister-turned-DPK legislator Park Beom-kye and Rep. Jang Kyung-tae, drew sharp backlash amid the perception that the DPK's offensive against the judiciary was in full swing. The DPK's withdrawn bills mark a pause in the tension between the liberal party and the judiciary ever since the Supreme Court sent back DPK candidate Lee Jae-myung's Public Official Election Act case to the lower court early this month. The case now awaits retrial at the Seoul High Court, where Lee, the frontrunner presidential hopeful, faces charges of making false statements during the 2021 presidential race. Among the 12 charges Lee faces — across five cases — a guilty verdict on this particular charge could have significant consequences for his po",https://www.koreatimes.co.kr/opinion/editorial/20250527/ed-dpk-should-uphold-democratic-principles?utm_source=rss,South Korea
"Presidential candidates differ on N. Korea, foreign policy","Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Presidential candidates from South Korea’s two major parties say they want peace on the Korean Peninsula and a stronger global role for their country. However, they differ sharply on how to achieve these goals. This significant divides in foreign and inter-Korean policy underscore the high stakes for South Korea, positioned at a critical geopolitical crossroads. The incoming president’s decisions could redefine Seoul’s alliances, economic trajectory and the delicate power balance in Northeast Asia. With less than a week remaining until the June 3 presidential election, Kim Moon-soo of the People Power Party and Lee Jae-myung of the Democratic Party of Korea present starkly contrasting approaches to crucial foreign policy issues — most notably in their strategies for dealing with North Korea’s authoritarian regime. Kim’s 219-page manifesto, unveiled Monday, ties his North Korea policy closely to his U.S. strategy and defense plans, with a strong emphasis on bolstering deterrence. As president, Kim said he would pursue the dedication of some U.S. nuclear weapons in Guam to dete",https://www.koreatimes.co.kr/foreignaffairs/20250527/where-presidential-hopefuls-stand-on-north-korea-foreign-policy?utm_source=rss,South Korea
Go Min-si's agency denies school bullying allegations,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Actor Go Min-si’s agency has denied allegations that she was involved in school bullying, calling the claims ""groundless."" Her agency Mystic Story issued a statement on Monday, saying that the allegations were “clearly false and groundless,” adding, “We have appointed legal counsel today and have begun reviewing and pursuing both civil and criminal legal action.” Earlier that day, an anonymous post titled “We are the victims of actor A’s school violence” was uploaded to an online community. The author of the post, claiming to be a middle school classmate of the actor, claimed that the actor in question had extorted money, verbally abused classmates and bullied students with disabilities during their school years. Although the author did not explicitly name the actor, the post included Go Min-si’s former name and age, leading netizens to identify her as the subject. “I don’t want any apology or compensation,” the author wrote, adding, “What I want is for this actor to end her public activities permanently so no further victims are created.” The writer continued,",https://www.koreatimes.co.kr/entertainment/shows-dramas/20250527/go-min-sis-agency-denies-school-bullying-allegations?utm_source=rss,South Korea
Interagency meeting held to discuss maritime zone row with China,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Korea held an interagency government meeting Tuesday to discuss the recent maritime issues with China, including Beijing's installment of structures and designation of a no-sail zone in overlapping waters in the West Sea, the foreign ministry said. The meeting was led by Kang Young-shin, director-general for Northeast and Central Asian affairs at the ministry, joined by officials from the oceans and defense ministries and other relevant agencies, the foreign ministry said in a release. The meeting came after Korea expressed concerns to the neighboring country over the designation of a no-sail zone in the Provisional Maritime Zone (PMZ), an area where their exclusive economic zones overlap. Seoul and Beijing have agreed to draw the PMZ line as a tentative measure to allow fishing vessels to operate safely and jointly manage marine resources in the area, while prohibiting activities beyond navigation and fishing. However, China's installation of two semi-submersible buoys in 2018 and 2024 and a fixed steel structure in 2022 in the PMZ has heightened tensions between the two countries. Beiji",https://www.koreatimes.co.kr/foreignaffairs/20250527/interagency-meeting-held-to-discuss-maritime-zone-row-with-china?utm_source=rss,South Korea
KCCI chairman calls for economic partnership in meeting with Japanese PM,"Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Korea Chamber of Commerce and Industry (KCCI) and SK Group Chairman Chey Tae-won called for an expanded economic partnership between Seoul and Tokyo during his meeting Tuesday with Japanese Prime Minister Shigeru Ishiba. According to the KCCI, Chey visited Ishiba at the prime minister's residence in Tokyo as part of his trip to Japan for the Nikkei Forum happening on Thursday and Friday. The meeting was arranged to discuss the necessity of expanding economic cooperation between Korea and Japan on the occasion of the 60th anniversary of the normalization of diplomatic ties between the two countries. Along with Chey, KCCI Executive Vice Chairman Park Il-joon and SK Group’s SUPEX Council President Lee Hyung-hee joined the meeting. “At a time when both Korea and Japan are facing challenges stemming from the rising protectionism across the world, including the reciprocal tariffs by the United States, there is a growing need to expand economic cooperation and strengthen collaboration between our two countries,” Chey was quoted as saying. The KCCI said Chey asked Ishiba for the Japanese go",https://www.koreatimes.co.kr/business/companies/20250527/kcci-chairman-calls-for-economic-partnership-in-meeting-with-japanese-pm?utm_source=rss,South Korea
"Ex-PM Han, ex-DPM Choi slapped with exit ban in martial law probe","Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"Former Prime Minister Han Duck-soo and former Deputy Prime Minister Choi Sang-mok have been banned from leaving the country as suspects in the alleged insurrection case related to former President Yoon Suk Yeol's botched martial law attempt, police said Tuesday. The exit ban was reportedly imposed on Han and Choi around the middle of this month. The police's special investigation unit handling the high-profile case called in Han, Choi and former Interior Minister Lee Sang-min on Monday for questioning for about 10 hours about their alleged involvement in Yoon's martial law declaration on Dec. 3 last year. An exit ban on Lee, which was imposed in December, has also been extended. The former ministers were reportedly grilled about whether they made false statements about the process of receiving martial law-related documents during a Cabinet meeting convened by Yoon on the night of Dec. 3, as police have completed an analysis of surveillance footage of the presidential office's Cabinet meeting room and hallway. Han has denied his charges, saying in February that he only realized he had bee",https://www.koreatimes.co.kr/southkorea/law-crime/20250527/former-prime-minister-han-duck-soo-and-former-deputy-prime-minister-choi-sang-mok-slapped-with-exit-ban-in-martial-law-probe?utm_source=rss,South Korea
"Police say driver who plowed into Liverpool soccer fans acted alone, not believed to be terrorism","Tue, 27 May 2025 13:07:03 GMT",Korea Times News,"LONDON — A 53-year-old white British man plowed a minivan into a crowd of Liverpool soccer fans who were celebrating the city’s Premier League championship Monday, injuring more than 45 people as shouts of joy turned into shrieks of terror. The driver arrested was believed to be the only one involved in the incident and it was not being investigated as an act of terrorism, police said. Ambulances took 27 people to the hospital, including two with serious injuries, and another 20 people were treated at the scene for minor injuries, said Dave Kitchin of North West Ambulance Service. At least four children were injured. Four of the victims, including a child, were trapped under the van and firefighters had to lift the vehicle to free them. A paramedic on bicycle was also struck but was not injured. “It has cast a very dark shadow over what had been a joyous day for the city,"" City Council leader Liam Robinson said at a late night news conference. As the parade was wrapping up, a gray minivan turned onto the parade route and plowed into the sea of fans wrapped in their red Liverpool sca",https://www.koreatimes.co.kr/world/20250527/police-say-driver-who-plowed-into-liverpool-soccer-fans-acted-alone-not-believed-to-be-terrorism?utm_source=rss,South Korea
